fid,field_1,GridId,,x,y,VRYieldVOl,row,col,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,Application_4_N_rate,Application_5_N_rate,Application_7_N_rate,Application_10_N_rate,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60
3395,3394,11,3394,-97.69664697,27.66509297,0,85,2,-2.153393269,0.010727644,0.651261449,-0.009423864,51.89220047,0,0,0.309657211,79.00293789,7.386514664,37.44701767,21.3383522,36.51985931,2.67790246,1.127670765
3396,3395,11,3395,-97.69654697,27.66509297,0,85,3,-2.243074894,0.012289772,0.808671892,-0.13618958,51.76752853,0,0,0.298107014,89.94268913,7.386514664,37.44701767,21.3383522,36.51985931,2.67790246,1.127670765
3397,3396,11,3396,-97.69644697,27.66509297,15.370089,85,4,-1.867828727,0.020590685,0.677104652,0.224557206,52.28918076,0,0,0.385590858,87.43145142,7.386514664,37.44701767,21.3383522,36.51985931,2.67790246,1.127670765
3398,3397,11,3397,-97.69634697,27.66509297,45.241764,85,5,-1.612942934,0.017459869,0.646809161,0.409871638,52.64351273,0,0,0.237110367,38.9097393,7.386514664,37.44701767,21.3383522,36.51985931,2.67790246,1.127670765
3399,3398,11,3398,-97.69624697,27.66509297,58.20657,85,6,-1.327378511,0.011891436,0.606997669,0.657537937,53.04049301,0,0,0.251063824,71.98879223,7.386514664,37.44701767,21.3383522,36.51985931,2.67790246,1.127670765
3400,3399,11,3399,-97.69614697,27.66509297,69.08108,85,7,-1.240056634,0.010262611,0.528426528,0.702370107,53.16188431,0,0,0.241630383,85.15113773,7.386514664,37.44701767,21.3383522,36.51985931,2.67790246,1.127670765
3401,3400,11,3400,-97.69604697,27.66509297,74.173096,85,8,-1.065412998,0.009250456,0.615868926,0.859504998,53.4046669,0,0,0.236169586,70.17031116,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3402,3401,11,3401,-97.69594697,27.66509297,74.78484,85,9,-1.133855581,0.006071534,0.460538864,0.75874877,53.30952072,0,0,0.228822956,75.04845715,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3403,3402,11,3402,-97.69584697,27.66509297,69.912766,85,10,-0.985170841,0.004893421,0.510477304,0.841553926,53.51621628,0,0,0.232072926,75.7412138,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3404,3403,11,3403,-97.69574697,27.66509297,86.18646,85,11,-0.97101146,0.002574654,0.463895649,0.760901153,53.53590012,0,0,0.228874283,77.18445168,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3405,3404,11,3404,-97.69564697,27.66509297,86.065834,85,12,-0.975731254,0.005443234,0.42289111,0.651128411,53.52933884,0,0,0.234796906,78.07926235,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3406,3405,11,3405,-97.69554697,27.66509297,94.19659,85,13,-0.801087618,0.006930398,0.453522742,0.742429554,53.77212143,0,0,0.227035484,78.4833704,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3407,3406,11,3406,-97.69544697,27.66509297,93.52477,85,14,-0.810529947,0.003065002,0.346478552,0.647408247,53.75899506,0,0,0.23326601,78.4833704,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3408,3407,11,3407,-97.69534697,27.66509297,84.32386,85,15,-0.768049002,0.00327158,0.281635046,0.626893818,53.81805038,0,0,0.247228012,77.99266777,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3409,3408,11,3408,-97.69524697,27.66509297,86.96206,85,16,-0.824689388,0.002095323,0.223214194,0.495932281,53.73931122,0,0,0.238209362,76.6937542,7.558682442,41.787117,24.22078514,30.54197884,0.784941852,1.204142332
3410,3409,11,3409,-97.69514697,27.66509297,80.0345,85,17,-0.843568563,0.002401229,0.240358919,0.409139842,53.7130661,0,0,0.23848732,78.39677582,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3411,3410,11,3410,-97.69504697,27.66509297,91.14654,85,18,-0.753886819,0.006989104,0.200162038,0.48065415,53.83773804,0,0,0.250734558,79.95547314,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3412,3411,11,3411,-97.69494697,27.66509297,99.00092,85,19,-0.680727184,0.004550021,0.195431471,0.519390166,53.93944168,0,0,0.245816841,78.6276947,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3413,3412,11,3412,-97.69484697,27.66509297,96.51988,85,20,-0.70668608,0.003417036,0.187046781,0.398638576,53.90335464,0,0,0.240270519,81.54303532,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3414,3413,11,3413,-97.69474697,27.66509297,93.084564,85,21,-0.58160311,0.00454189,0.200762287,0.598364651,54.07723999,0,0,0.23642189,81.28325157,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3415,3414,11,3414,-97.69464697,27.66509297,95.693,85,22,-0.609924674,0.00083389,0.156172797,0.472871363,54.0378685,0,0,0.230473595,79.1761219,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3416,3415,11,3415,-97.69454697,27.66509297,92.42789,85,23,-0.588685572,0.005767645,0.14692305,0.526366055,54.06739426,0,0,0.240715256,79.63795967,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3417,3416,22,3416,-97.69444697,27.66509297,98.20067,85,24,-0.421121597,0.002669998,0.283038259,1.364816904,54.30033493,0,0,0.22849369,78.6276947,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3418,3417,22,3417,-97.69434697,27.66509297,100.93469,85,25,-0.560364008,0.00734474,0.154863447,0.629646778,54.10676575,0,0,0.2254105,77.2421814,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3419,3418,22,3418,-97.69424697,27.66509297,97.97116,85,26,-0.697246492,0.001985275,0.228938892,-0.535825908,53.9164772,0,0,0.235412693,78.97407303,7.567761898,41.71894836,24.2837162,30.69168854,0.717852056,1.195673585
3420,3419,22,3419,-97.69414697,27.66509297,98.939445,85,27,-0.626443982,0.004737621,0.167048678,-0.158185482,54.01490402,0,0,0.243340893,78.42564068,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3421,3420,22,3420,-97.69404697,27.66509297,102.78594,85,28,-0.5438447,0.006669038,0.167995945,0.401296765,54.12973022,0,0,0.246915836,82.69762974,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3422,3421,22,3421,-97.69394697,27.66509297,109.386795,85,29,-0.671284795,0.001062533,0.168831632,-1.040565133,53.95256805,0,0,0.221745739,83.76562443,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3423,3422,22,3422,-97.69384697,27.66509297,110.856964,85,30,-0.524962723,0.003018799,0.183082268,0.226805538,54.15597916,0,0,0.229417362,79.58022995,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3424,3423,22,3423,-97.69374697,27.66509297,105.28627,85,31,-0.619364262,0.002725007,0.126608029,-0.83840847,54.02474594,0,0,0.26336237,81.25438671,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3425,3424,22,3424,-97.69364697,27.66509297,104.20351,85,32,-0.586325645,0.002325932,0.119758256,-0.652334809,54.0706749,0,0,0.231003857,84.16973248,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3426,3425,22,3425,-97.69354697,27.66509297,101.109505,85,33,-0.5438447,0.003248226,0.138024986,-0.360597461,54.12973022,0,0,0.23561367,80.18639202,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3427,3426,22,3426,-97.69344697,27.66509297,105.36719,85,34,-0.46596247,0.00126552,0.222403526,0.13618499,54.23799896,0,0,0.240078087,79.29158134,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3428,3427,22,3427,-97.69334697,27.66509297,103.62677,85,35,-0.499003828,0.00304784,0.171941534,-0.159075171,54.19206619,0,0,0.245042839,78.05039749,7.647308826,44.22029495,25.58584785,26.81363869,0.406051993,1.219992399
3429,3428,22,3428,-97.69324697,27.66509297,104.05565,85,36,-0.496643901,0.004041306,0.165540799,-0.228661463,54.19534683,0,0,0.262109413,78.51223526,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3430,3429,22,3429,-97.69314697,27.66509297,104.147095,85,37,-0.369201034,0.001438871,0.264936417,0.345712423,54.37251282,0,0,0.239381065,79.06066246,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3431,3430,22,3430,-97.69304697,27.66509297,112.98822,85,38,-0.46596247,0.001563727,0.174546719,-0.227161795,54.23799896,0,0,0.241912613,79.00293789,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3432,3431,22,3431,-97.69294697,27.66509297,96.98198,85,39,-0.428201288,0.004353458,0.181814343,-0.194463313,54.29049301,0,0,0.242853394,79.32044621,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3433,3432,22,3432,-97.69284697,27.66509297,93.664314,85,40,-0.362121314,0.003313149,0.208425939,-0.084966466,54.38235474,0,0,0.236648521,80.30185146,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3434,3433,22,3433,-97.69274697,27.66509297,58.91264,85,41,-0.355038881,0.007253518,0.204673156,-0.200852603,54.39220047,0,0,0.230473595,77.06899223,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3435,3434,22,3434,-97.69264697,27.66509297,83.28784,85,42,-0.274799496,0.006426539,0.225885689,-0.105865285,54.50374603,0,0,0.235904465,78.88747845,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3436,3435,22,3435,-97.69254697,27.66509297,97.03396,85,43,-0.196917281,0.00622311,0.254616559,-0.043485098,54.61201477,0,0,0.232171288,79.984338,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3437,3436,22,3436,-97.69244697,27.66509297,96.39478,85,44,-0.144996703,0.009750025,0.287240326,-0.032222223,54.68419266,0,0,0.231268997,80.1286623,7.610657215,44.4357605,25.34243584,26.67055702,0.385554403,1.25521636
3438,3437,22,3437,-97.69234697,27.66509297,89.70925,85,45,-0.055314984,0.008027781,0.33368367,0.043824874,54.80886459,0,0,0.237174511,78.13699207,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3439,3438,22,3438,-97.69224697,27.66509297,77.20019,85,46,-0.019913724,0.00295609,0.33998993,-0.012248244,54.858078,0,0,0.24271656,80.07093258,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3440,3439,22,3439,-97.69214697,27.66509297,81.59506,85,47,0.053248696,0.012341648,0.36771363,0.025847111,54.95978546,0,0,0.225872345,78.02153263,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3441,3440,22,3440,-97.69204697,27.66509297,73.72252,85,48,0.386013955,0.008148946,0.499282807,0.577582419,55.42238235,0,0,0.231790695,79.63795967,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3442,3441,33,3441,-97.69194697,27.66509297,64.41521,85,49,0.360052288,0.001839273,0.381156892,0.417182028,55.3862915,0,0,0.227612782,79.06066246,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3443,3442,33,3442,-97.69184697,27.66509297,63.56653,85,50,0.397813469,0.003098655,0.322714239,0.388735592,55.43878555,0,0,0.238940601,81.60076504,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3444,3443,33,3443,-97.69174697,27.66509297,59.307697,85,51,0.437934518,0.006778918,0.285025299,0.371482998,55.49456024,0,0,0.24042448,77.61742458,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3445,3444,33,3444,-97.69164697,27.66509297,54.896156,85,52,0.633819997,0.007055889,0.335155517,0.690869093,55.76687241,0,0,0.240180721,78.28131638,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3446,3445,33,3445,-97.69154697,27.66509297,67.26318,85,53,0.690460384,0.005087106,0.32543242,0.731114209,55.84561157,0,0,0.229665394,80.24412174,7.679738522,46.30497742,26.11988258,24.32523727,0.245845139,1.246913791
3447,3446,33,3446,-97.69144697,27.66509297,62.35404,85,54,0.822623074,0.007310607,0.378459334,0.95514071,56.02933884,0,0,0.228074627,79.23385162,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3448,3447,33,3447,-97.69134697,27.66509297,57.68414,85,55,0.928824127,0.00627524,0.397262126,1.181060553,56.17697525,0,0,0.238311996,77.29991112,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3449,3448,33,3448,-97.69124697,27.66509297,57.423347,85,56,1.05862689,0.004295746,0.477825254,1.513392687,56.35742188,0,0,0.237508068,79.03180275,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3450,3449,33,3449,-97.69114697,27.66509297,43.267937,85,57,0.952425897,0.005819186,0.296031177,1.246589899,56.20978546,0,0,0.23833765,78.94520817,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3451,3450,33,3450,-97.69104697,27.66509297,58.402798,85,58,0.968945205,0.001930475,0.268538922,1.283739924,56.23274994,0,0,0.23642189,78.28131638,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3452,3451,33,3451,-97.69094697,27.66509297,64.81027,85,59,0.888703048,0.001485588,0.185996041,0.94200629,56.12120056,0,0,0.238577118,77.70401917,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3453,3452,33,3452,-97.69084697,27.66509297,67.642746,85,60,1.023225665,0.000615516,0.27078709,1.499049425,56.30820847,0,0,0.236866627,79.26271648,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3454,3453,33,3453,-97.69074697,27.66509297,75.66152,85,61,0.879263461,0.004611869,0.158119231,0.761450589,56.108078,0,0,0.22941309,79.32044621,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3455,3454,33,3454,-97.69064697,27.66509297,71.879364,85,62,0.867463946,0.001761116,0.1462567,0.6068905,56.0916748,0,0,0.235515327,80.1286623,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322
3456,3455,33,3455,-97.69054697,27.66509297,63.355877,85,63,0.909944892,0.000814912,0.153860867,0.808242798,56.15073013,0,0,0.235412693,78.16585693,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3457,3456,33,3456,-97.69044697,27.66509297,78.22249,85,64,0.841502309,0.001593489,0.145620093,0.193707377,56.05558395,0,0,0.232389374,77.3865057,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3458,3457,33,3457,-97.69034697,27.66509297,72.972694,85,65,0.921744406,0.003915601,0.16796574,0.735405684,56.16713333,0,0,0.237751808,77.06899223,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3459,3458,33,3458,-97.69024697,27.66509297,81.90507,85,66,0.862744153,0.000838539,0.152698278,0.234512329,56.08511353,0,0,0.239141598,76.75148392,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3460,3459,33,3459,-97.69014697,27.66509297,78.54515,85,67,0.95006597,0.002219436,0.187587827,1.072611332,56.20650482,0,0,0.226227264,78.6276947,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3461,3460,33,3460,-97.69004697,27.66509297,74.48784,85,68,0.81790328,0.004108847,0.174669012,-0.22510761,56.02277756,0,0,0.267048512,75.97213268,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3462,3461,33,3461,-97.68994697,27.66509297,74.11887,85,69,1.018505812,0.003873983,0.255784512,1.943198442,56.30164719,0,0,0.265154114,78.10812721,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3463,3462,33,3462,-97.68984697,27.66509297,71.586044,85,70,0.961865485,0.000176766,0.187149584,1.465642214,56.22290802,0,0,0.241305389,77.44423542,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3464,3463,33,3463,-97.68974697,27.66509297,77.82255,85,71,1.023225665,0.002194659,0.250201315,2.150335312,56.30820847,0,0,0.234608746,78.97407303,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3465,3464,33,3464,-97.68964697,27.66509297,80.84955,85,72,0.883983254,0.005342159,0.142596185,0.639612079,56.11463928,0,0,0.22744173,79.69568939,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3466,3465,44,3465,-97.68954697,27.66509297,74.11174,85,73,1.001986504,0.000840903,0.237211287,1.86275208,56.27868271,0,0,0.267698498,79.95547314,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3467,3466,44,3466,-97.68944697,27.66509297,76.62424,85,74,0.905225098,0.003935562,0.163383901,0.89969188,56.14416885,0,0,0.270118866,82.55330544,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3468,3467,44,3467,-97.68934697,27.66509297,76.44546,85,75,0.85566169,0.004191658,0.145731002,0.464573205,56.07526779,0,0,0.232936726,80.01320286,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3469,3468,44,3468,-97.68924697,27.66509297,76.603714,85,76,0.912304819,0.003134937,0.17729561,0.948207498,56.15401077,0,0,0.234155464,77.29991112,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3470,3469,44,3469,-97.68914697,27.66509297,77.76313,85,77,0.737661183,0.00641559,0.152666226,-0.3570337,55.91122818,0,0,0.237995548,79.72455425,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3471,3470,44,3470,-97.68904697,27.66509297,70.83411,85,78,0.773062408,0.002043481,0.131454483,-0.02127344,55.96044159,0,0,0.238940601,78.6276947,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3472,3471,44,3471,-97.68894697,27.66509297,71.71801,85,79,0.666858613,0.002750704,0.210646436,-0.843664765,55.81280136,0,0,0.230477886,79.00293789,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3473,3472,44,3472,-97.68884697,27.66509297,71.454895,85,80,0.869823873,0.001112758,0.204211831,0.765883744,56.09495544,0,0,0.229691048,78.82974873,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548
3474,3473,44,3473,-97.68874697,27.66509297,67.949425,85,81,0.692820311,0.006760456,0.164827198,-0.483657271,55.84889221,0,0,0.242318859,80.56163521,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3475,3474,44,3474,-97.68864697,27.66509297,81.99109,85,82,0.629097462,0.004806415,0.192146569,-0.864104867,55.76030731,0,0,0.244606667,79.78228397,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3476,3475,44,3475,-97.68854697,27.66509297,79.72236,85,83,0.652699232,0.00262872,0.148888066,-0.613406897,55.79311752,0,0,0.241198483,79.29158134,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3477,3476,44,3476,-97.68844697,27.66509297,80.05901,85,84,0.581896722,0.001325847,0.178695098,-1.086242795,55.6946907,0,0,0.241057358,75.25051117,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3478,3477,44,3477,-97.68834697,27.66509297,84.682175,85,85,0.617297947,0.003917591,0.124682024,-0.816992998,55.74390411,0,0,0.234078503,80.44617577,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3479,3478,44,3478,-97.68824697,27.66509297,94.3136,85,86,0.704619825,0.001822141,0.145372882,-0.083456628,55.86529541,0,0,0.236883717,82.89968376,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3480,3479,44,3479,-97.68814697,27.66509297,85.08456,85,87,0.548858106,0.003633606,0.13930282,-1.125981808,55.64876175,0,0,0.246894455,77.79061375,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3481,3480,44,3480,-97.68804697,27.66509297,80.39513,85,88,0.695180178,0.005731603,0.148529679,0.013078885,55.85217285,0,0,0.242571163,77.84834347,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3482,3481,44,3481,-97.68794697,27.66509297,88.62034,85,89,0.74002105,0.003717602,0.197498649,0.454414219,55.91450882,0,0,0.240150795,77.29991112,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
3483,3482,44,3482,-97.68784697,27.66509297,79.36356,85,90,0.631457388,0.004081696,0.112839162,-0.240757167,55.76358795,0,0,0.238726788,78.19472179,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046
